User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U05137,0.377777778,1.377777778,2.377777778,OnePlus,1,4.2,46.7,156.6,22,4.4,4704,6.7,0.9,0.596315789,Entertainment
U05138,0.311111111,1.311111111,2.311111111,Xiaomi,1,8.4,1.2,265.1,138,5.9,8269,1.6,1.3,0.245263158,Entertainment
U05139,0.044444444,1.044444444,2.044444444,OnePlus,1,5.8,29.6,197.6,73,1.7,1639,2.7,3.3,0.697368421,Gaming
U05140,0.577777778,1.577777778,2.577777778,Google Pixel,0,11.9,1,192.9,24,0.8,6293,4.5,2.1,0.114210526,Education
U05141,0.222222222,1.222222222,2.222222222,Vivo,0,5.6,10.4,31.9,109,3.9,6840,1.7,4.3,0.59,Entertainment
U05142,0.377777778,1.377777778,2.377777778,Xiaomi,0,9.4,27.9,259.3,90,5,3892,6.2,2.6,0.772105263,Entertainment
U05143,0.755555556,1.755555556,2.755555556,Apple,1,1.1,23.6,10.4,162,5.2,1095,4.1,1.2,0.933684211,Work
U05144,0.622222222,1.622222222,2.622222222,Google Pixel,0,6.6,10,281.5,39,2.9,4246,6.1,0.2,0.7,Entertainment
U05145,0.488888889,1.488888889,2.488888889,OnePlus,0,9.3,40.8,81.9,42,5.7,5957,0.8,1.3,0.872631579,Social Media
U05146,0.6,1.6,2.6,Apple,1,7.3,36.3,48.5,56,5.4,7005,3.2,1.3,0.394210526,Education
U05147,0,1,2,Oppo,0,3.4,38.4,17.1,130,5.7,4867,3.5,0,0.006315789,Education
U05148,0.111111111,1.111111111,2.111111111,Google Pixel,1,3.4,27.6,226.2,67,4.4,3830,6.7,0.9,0.093157895,Education
U05149,0.888888889,1.888888889,2.888888889,Nokia,0,10.7,32.4,56.8,12,3.9,7998,3.6,4.3,0.217894737,Gaming
U05150,0,1,2,OnePlus,0,10.6,28.5,285.6,89,2.3,1952,4.3,2.4,0.788421053,Education
U05151,0.222222222,1.222222222,2.222222222,Vivo,1,11.5,14.6,215.8,24,3.5,2445,5.3,1.6,0.321052632,Work
U05152,0.044444444,1.044444444,2.044444444,Realme,1,11.7,38.6,140.8,150,2.9,4844,4.1,1.3,0.34,Gaming
U05153,0.333333333,1.333333333,2.333333333,Xiaomi,1,9.6,39.9,8.9,117,5,5868,7.1,2,0.132631579,Entertainment
U05154,0.355555556,1.355555556,2.355555556,Vivo,0,2.6,27,140.2,47,6,443,2.4,4,0.654210526,Gaming
U05155,0.666666667,1.666666667,2.666666667,Google Pixel,1,2.1,26.9,258.1,126,3.7,2203,6.3,4.3,0.460526316,Work
U05156,0.444444444,1.444444444,2.444444444,Google Pixel,0,9.1,44.3,32.6,194,1.8,3651,1.4,4.9,0.001578947,Education
U05157,0,1,2,Motorola,0,2.5,30.1,283.1,39,5.1,2729,5,3.1,0.417368421,Social Media
U05158,0.044444444,1.044444444,2.044444444,Google Pixel,1,6.1,45,299.9,19,3.9,6253,1.2,1.6,0.050526316,Work
U05159,0.111111111,1.111111111,2.111111111,OnePlus,1,2.3,30.9,84.1,132,5.7,309,7,2.2,0.249473684,Entertainment
U05160,0.466666667,1.466666667,2.466666667,OnePlus,0,10.5,49.7,109.7,41,5.2,1834,6.2,0.5,0.870526316,Education
U05161,0.977777778,1.977777778,2.977777778,Realme,1,12,39.8,130.4,36,5,6613,5.5,0.4,0.563684211,Entertainment
U05162,0.311111111,1.311111111,2.311111111,OnePlus,1,2.9,8.5,132.1,77,4.7,262,6.5,0.1,0.621052632,Work
U05163,0.577777778,1.577777778,2.577777778,Samsung,1,6.9,36.1,167.9,133,4.2,9306,4,0.3,0.678947368,Social Media
U05164,0.911111111,1.911111111,2.911111111,OnePlus,0,2.4,8.5,231.4,11,5.7,7006,3.9,3.3,0.588947368,Social Media
U05165,0.088888889,1.088888889,2.088888889,Nokia,1,9.2,43.4,184.1,71,1.9,1500,3.5,3.4,0.446842105,Education
U05166,0.444444444,1.444444444,2.444444444,Google Pixel,1,3.6,38,197.8,41,5.8,6073,2.6,0.3,0.106842105,Work
U05167,0.133333333,1.133333333,2.133333333,Realme,1,9.9,25.1,263.7,185,4.9,4812,4.3,4.2,0.870526316,Social Media
U05168,0.533333333,1.533333333,2.533333333,Xiaomi,1,8.9,35.8,141.3,102,5.1,2822,3.6,4.2,0.41,Work
U05169,0.311111111,1.311111111,2.311111111,Google Pixel,1,11.3,1.6,67,10,1.6,7958,0.6,1.3,0.723157895,Education
U05170,0.822222222,1.822222222,2.822222222,Realme,0,10.9,17.7,81,58,3.4,5708,1.6,2.7,0.201578947,Gaming
U05171,0.511111111,1.511111111,2.511111111,OnePlus,0,8,2,78.4,55,3.1,2999,6.1,1.8,0.813157895,Work
U05172,1,2,3,Realme,1,10.2,19.8,262.3,166,2.9,4200,4.8,2.5,0.313684211,Gaming
U05173,0.355555556,1.355555556,2.355555556,Vivo,1,6.7,19.2,83.4,82,4.4,6697,5.8,1.1,0.947368421,Education
U05174,0.288888889,1.288888889,2.288888889,Motorola,1,7.8,9.4,115.3,96,2.8,2748,1.9,0.2,0.144210526,Education
U05175,0.977777778,1.977777778,2.977777778,Oppo,0,8.7,22,226.4,48,2,7434,6.7,2.2,0.422105263,Entertainment
U05176,0.133333333,1.133333333,2.133333333,Vivo,1,4.7,1.1,23.1,41,1.8,8194,3.6,4.1,0.172105263,Social Media
U05177,0.2,1.2,2.2,Nokia,1,11,12.3,179.3,27,0.8,1799,3.1,1.6,0.251578947,Work
U05178,0.555555556,1.555555556,2.555555556,Apple,1,1.4,5.4,197.8,18,3.8,9572,2.6,3.3,0.755263158,Work
U05179,0.866666667,1.866666667,2.866666667,Realme,1,4.9,4.2,132.2,18,3.7,9589,5.3,2.9,0.533157895,Work
U05180,0.666666667,1.666666667,2.666666667,Vivo,1,8.3,26.2,286.1,40,3.9,8686,2.5,4.9,0.668421053,Social Media
U05181,0.777777778,1.777777778,2.777777778,Google Pixel,1,9,33,28.1,98,3.4,367,6.8,1,0.596842105,Education
U05182,0.133333333,1.133333333,2.133333333,Oppo,1,3.6,42.7,44.1,20,1.7,1294,6.8,0.3,0.734736842,Social Media
U05183,0.2,1.2,2.2,OnePlus,0,5.8,32.8,293.6,13,2.1,8322,6.5,3.7,0.09,Social Media
U05184,0.866666667,1.866666667,2.866666667,Vivo,1,5.6,25.3,208.1,14,2.7,5359,7.6,4.1,0.104210526,Entertainment
U05185,0.444444444,1.444444444,2.444444444,Xiaomi,0,6,4.3,218.9,171,3,7223,3.8,2.9,0.905263158,Work
U05186,0.466666667,1.466666667,2.466666667,OnePlus,0,7,30.3,8.9,36,3.8,5788,5.6,1,0.862105263,Social Media
U05187,0.488888889,1.488888889,2.488888889,Vivo,1,1.1,16,155.8,155,1.1,4422,8,0.1,0.152105263,Work
U05188,0.288888889,1.288888889,2.288888889,Google Pixel,1,2.8,16.5,262,109,5.3,7286,3.8,0.6,0.242631579,Social Media
U05189,0.577777778,1.577777778,2.577777778,Xiaomi,1,11.6,11.8,130.7,168,5.1,3771,7.7,0.2,0.266842105,Gaming
U05190,0,1,2,Vivo,1,6.5,24.4,88.2,132,2.4,3231,2.9,0.8,0.163157895,Entertainment
U05191,0.822222222,1.822222222,2.822222222,Oppo,0,8.2,14.3,216.3,32,2.3,8499,2.9,4.8,0.923684211,Work
U05192,0.577777778,1.577777778,2.577777778,Samsung,1,9.4,25.8,180.9,162,5.8,5170,1.8,4.1,0.497894737,Education
U05193,0.733333333,1.733333333,2.733333333,Oppo,1,8.3,28.2,294.3,40,5.6,9278,3.9,3.7,0.514210526,Entertainment
U05194,0.333333333,1.333333333,2.333333333,Vivo,1,10,47,71.1,147,0.8,7772,4.5,3.3,0.502105263,Education
U05195,0.333333333,1.333333333,2.333333333,Motorola,1,11.6,13.6,227.7,128,2.8,4002,2.8,4.2,0.913684211,Gaming
U05196,0.755555556,1.755555556,2.755555556,Nokia,0,9.3,8.7,6,168,2,7499,5,4.1,0.234736842,Social Media
U05197,0.555555556,1.555555556,2.555555556,Oppo,0,9.3,44,67.4,112,4.6,9340,3.8,2.4,0.784210526,Entertainment
U05198,0.066666667,1.066666667,2.066666667,Vivo,0,11.7,41.9,272.5,49,3.2,7636,4,1.3,0.711052632,Work
U05199,0.022222222,1.022222222,2.022222222,Apple,1,11,2.9,148.6,132,0.6,2843,6.6,2.6,0.750526316,Education
U05200,0,1,2,Apple,0,10.9,40.8,45.5,31,3.9,2323,4.6,3.2,0.723157895,Gaming
U05201,0.155555556,1.155555556,2.155555556,OnePlus,0,4.2,48.7,175.7,140,3.7,3860,3.4,2.7,0.258421053,Gaming
U05202,0.6,1.6,2.6,Oppo,0,1,42.2,137.8,59,3.4,5418,6.6,0.2,0.302631579,Education
U05203,0.666666667,1.666666667,2.666666667,Motorola,0,8.8,34.4,217.8,28,1,6413,3.8,2.5,0.316315789,Gaming
U05204,0.533333333,1.533333333,2.533333333,Vivo,1,10.3,42.8,199.6,22,2.7,7105,1.2,0.6,0.1,Education
U05205,0.288888889,1.288888889,2.288888889,Oppo,0,3.1,4.1,61.7,183,5.9,4466,2.4,3.7,0.112105263,Work
U05206,0.4,1.4,2.4,Oppo,1,3.5,49.1,215.1,70,5,3392,5.2,3.7,0.611578947,Social Media
U05207,0.088888889,1.088888889,2.088888889,OnePlus,1,3.8,28.6,133.5,29,1.7,445,7.9,4.7,0.292631579,Social Media
U05208,0.066666667,1.066666667,2.066666667,Motorola,1,6.9,32.2,154.8,34,3.8,3330,6.3,4.9,0.441578947,Social Media
U05209,0.444444444,1.444444444,2.444444444,Oppo,1,11.7,24.3,130.9,92,4.6,9903,1,2.1,0.714736842,Work
U05210,0.377777778,1.377777778,2.377777778,Samsung,0,4.6,36,264.3,192,3.3,6244,2.6,2.2,0.573684211,Work
U05211,0.555555556,1.555555556,2.555555556,Oppo,0,7.3,14.2,170.1,54,5.7,6062,4.6,3.1,0.992631579,Entertainment
U05212,0.911111111,1.911111111,2.911111111,Samsung,1,6.3,39.8,281,122,4.6,4870,1.8,2.4,0.473157895,Social Media
U05213,0.866666667,1.866666667,2.866666667,Apple,0,1.8,28.9,178.8,38,1.6,3352,2.5,1.8,0.957368421,Gaming
U05214,0.422222222,1.422222222,2.422222222,Oppo,0,10.2,5,137.7,25,2.3,7255,3.9,1.2,0.636315789,Gaming
U05215,0.511111111,1.511111111,2.511111111,Oppo,0,3.7,30,35.5,30,4.4,2990,4.6,4.5,0.662105263,Entertainment
U05216,0.133333333,1.133333333,2.133333333,Vivo,1,7.5,39.4,117.6,190,1.8,2282,7.8,0.7,0.886842105,Education
U05217,0.688888889,1.688888889,2.688888889,Xiaomi,1,5.9,9.2,162.5,118,1.2,2740,2.8,2.9,0.773684211,Work
U05218,0.666666667,1.666666667,2.666666667,Google Pixel,0,1.8,49.2,8.7,122,1.9,6944,3.6,3.9,0.898421053,Gaming
U05219,0.533333333,1.533333333,2.533333333,Motorola,1,4.4,10,95.3,172,1.7,3971,6.2,4.1,0.771052632,Gaming
U05220,0.888888889,1.888888889,2.888888889,Vivo,1,6.9,17.2,247.1,67,1.5,7382,4.2,2.7,0.665263158,Social Media
U05221,0.4,1.4,2.4,OnePlus,1,3.1,46.8,277.5,173,2.1,395,3.1,4.9,0.809473684,Gaming
U05222,0.444444444,1.444444444,2.444444444,Vivo,1,4.9,11.3,123.5,73,5.3,7781,6.5,4.5,0.853157895,Gaming
U05223,0.466666667,1.466666667,2.466666667,Google Pixel,0,8,41.5,175.3,56,4.5,1327,5.5,4.7,0.924210526,Gaming
U05224,0.377777778,1.377777778,2.377777778,OnePlus,0,2.4,9.8,50.2,139,1.6,6191,7.7,1.8,0.077368421,Social Media
U05225,0.222222222,1.222222222,2.222222222,Google Pixel,1,11.4,35.3,110.3,88,3.8,6172,1.1,2.7,0.556842105,Entertainment
U05226,0.2,1.2,2.2,Oppo,1,11.2,43.5,75.9,90,4.9,2811,5.6,1,0.467894737,Social Media
U05227,0.844444444,1.844444444,2.844444444,Realme,1,9.8,7.8,88.9,180,0.8,6504,5.5,1,0.774736842,Work
U05228,0.155555556,1.155555556,2.155555556,Motorola,1,2.8,44.1,229.3,115,2.4,8301,4,3.2,0.84,Social Media
U05229,0.6,1.6,2.6,Xiaomi,1,9.6,31.5,243.5,38,2.1,2656,7,2.3,0.186315789,Work
U05230,0.288888889,1.288888889,2.288888889,Nokia,1,2.3,2.2,186.5,181,1.5,4268,5.7,2.2,0.086842105,Social Media
U05231,0.333333333,1.333333333,2.333333333,Google Pixel,1,3.7,4.4,221.3,173,1.9,8779,3.4,1.1,0.905263158,Social Media
U05232,0.511111111,1.511111111,2.511111111,OnePlus,0,9,29.8,102.4,138,2,4695,6.8,1.8,0.501052632,Social Media
U05233,0.666666667,1.666666667,2.666666667,Apple,1,8.1,8.6,84.2,54,4.8,7252,1,2.5,0.432105263,Social Media
U05234,0.622222222,1.622222222,2.622222222,Apple,0,11.1,42.4,282.2,117,1,6494,6.7,4.3,0.267894737,Education
U05235,0.866666667,1.866666667,2.866666667,Google Pixel,1,8,19.3,170,161,2,5776,4.3,4.2,0.543157895,Work
U05236,0.266666667,1.266666667,2.266666667,Samsung,0,11.1,4.7,24.3,164,1,4021,5.6,3.8,0.671578947,Social Media
U05237,0.066666667,1.066666667,2.066666667,Xiaomi,0,4.4,35.1,289.4,186,5.9,8804,1.6,1.5,0.356842105,Work
U05238,0.733333333,1.733333333,2.733333333,Nokia,0,4.2,24.4,262,154,1.6,3866,6.5,4.4,0.983157895,Social Media
U05239,0.288888889,1.288888889,2.288888889,Nokia,0,6,45.4,78.7,199,2.9,9747,2.8,0.1,0.722105263,Social Media
U05240,0.622222222,1.622222222,2.622222222,Google Pixel,0,7.8,5.2,119.1,111,2,518,1.4,1.1,0.142631579,Education
U05241,0.066666667,1.066666667,2.066666667,Motorola,0,8.6,39,5.2,119,3.6,4792,5.4,0.9,0.804210526,Education
U05242,0.888888889,1.888888889,2.888888889,Samsung,0,10,14.2,137.3,174,3.6,763,2,2.5,0.301578947,Work
U05243,0.777777778,1.777777778,2.777777778,Apple,1,4.3,1.2,234.3,91,5.3,137,1.9,3.9,0.213684211,Social Media
U05244,0.222222222,1.222222222,2.222222222,Oppo,1,6.4,31.5,133.5,33,3.5,6876,3.8,1.7,0.017368421,Social Media
U05245,0.555555556,1.555555556,2.555555556,Nokia,0,10.9,3.2,50.9,19,1.6,7122,5.4,4.9,0.948947368,Education
U05246,0.933333333,1.933333333,2.933333333,Motorola,1,9.9,40.2,66.7,172,3.8,8135,3.9,2,0.201578947,Education
U05247,0.866666667,1.866666667,2.866666667,Realme,1,6.9,36.2,222.8,27,3.1,525,1.2,3.6,0.173157895,Work
U05248,0.2,1.2,2.2,Apple,0,3.8,39.5,231.2,165,4.1,7540,0.6,1.8,0.106842105,Entertainment
U05249,0.111111111,1.111111111,2.111111111,Oppo,1,1,31.5,54.5,57,1.1,9436,4.1,3.2,0.004210526,Education
U05250,0.288888889,1.288888889,2.288888889,Vivo,1,9.6,39.3,217.1,111,2.8,2006,5,0.5,0.131052632,Work
U05251,0.866666667,1.866666667,2.866666667,OnePlus,0,4.4,39.8,98.7,169,0.8,9720,4.6,0,0.556315789,Entertainment
U05252,0.355555556,1.355555556,2.355555556,Samsung,1,3.3,45.2,158.2,24,1.2,1065,2.1,3.8,0.592105263,Education
U05253,0.466666667,1.466666667,2.466666667,Samsung,1,4.7,17.3,40.3,165,1.2,8823,7,2.4,0.470526316,Work
U05254,1,2,3,Nokia,0,9.3,10.8,170.6,90,3.3,5839,3.5,3.7,0.410526316,Work
U05255,0.644444444,1.644444444,2.644444444,Motorola,0,4.5,25.2,61.1,199,5,784,4.3,2.7,0.581578947,Work
U05256,0.066666667,1.066666667,2.066666667,Xiaomi,0,9,40.9,196.5,75,4.3,4276,4,2.1,0.985263158,Work
U05257,0.133333333,1.133333333,2.133333333,Google Pixel,0,7.3,44.5,265.4,180,5.6,4774,2.9,4.3,0.514210526,Gaming
U05258,0.622222222,1.622222222,2.622222222,Apple,1,3.5,15.4,122.6,19,4.5,4623,4.8,2.2,0.922105263,Education
U05259,0.422222222,1.422222222,2.422222222,OnePlus,1,1.6,14.4,229,175,2.7,359,5.2,1,0.106315789,Entertainment
U05260,0.311111111,1.311111111,2.311111111,Nokia,0,4.5,7.5,284,48,2.8,1756,4.3,2,0.013157895,Work
U05261,0.311111111,1.311111111,2.311111111,Google Pixel,1,3.1,46.4,22.3,67,4.3,9228,4.7,0.7,0.822105263,Entertainment
U05262,0.333333333,1.333333333,2.333333333,Oppo,0,10.1,47.6,261.2,72,1.8,1538,7.9,3.5,0.024736842,Social Media
U05263,0.644444444,1.644444444,2.644444444,Samsung,0,6.3,21.5,221.1,110,2.7,1711,3.5,2.3,0.753684211,Education
U05264,0.711111111,1.711111111,2.711111111,Xiaomi,0,5.1,41,26.5,108,1.6,4617,1.5,2.8,0.231578947,Education
U05265,0.688888889,1.688888889,2.688888889,Samsung,0,8.9,14.9,246.2,34,4.1,8936,2.7,0.4,0.448947368,Work
U05266,0.355555556,1.355555556,2.355555556,Oppo,0,3.8,22,266.1,108,3.2,8498,3,3,0.410526316,Entertainment
U05267,0.8,1.8,2.8,Samsung,1,5,36.4,65.2,85,4.9,9191,2.3,1.7,0.478947368,Entertainment
U05268,0.333333333,1.333333333,2.333333333,Vivo,1,2.5,6.9,113.8,154,2,9811,6.8,0.4,0.371578947,Education
U05269,0.888888889,1.888888889,2.888888889,Samsung,1,6.8,39.8,168.6,102,3.9,5145,7.3,3.6,0.234210526,Education
U05270,0.888888889,1.888888889,2.888888889,Xiaomi,1,5.4,36.3,176.2,73,4.7,9325,4.2,4.9,0.605789474,Education
U05271,0.022222222,1.022222222,2.022222222,Samsung,0,4.2,44.3,218.2,45,2.5,6231,5.6,4.3,0.734210526,Social Media
U05272,0.888888889,1.888888889,2.888888889,Apple,0,1.6,49.1,179.1,15,3.6,9552,6.2,4.9,0.916842105,Social Media
U05273,0.688888889,1.688888889,2.688888889,Xiaomi,0,8.5,27.6,45.4,65,4.9,8146,4,3.4,0.595263158,Social Media
U05274,0.688888889,1.688888889,2.688888889,OnePlus,0,1.6,3.1,231.6,95,3.8,987,6.2,2.9,0.311052632,Work
U05275,0.577777778,1.577777778,2.577777778,Nokia,1,3.2,25,250.8,57,3,4345,7.9,4.4,0.637894737,Social Media
U05276,0.444444444,1.444444444,2.444444444,Nokia,1,9.9,46.3,93.3,122,1.4,3471,2,1.3,0.36,Social Media
U05277,0.511111111,1.511111111,2.511111111,Samsung,0,3,28.7,179,190,1.4,2410,6.6,1.5,0.681578947,Social Media
U05278,0.911111111,1.911111111,2.911111111,Oppo,1,3.9,45.3,273.7,200,4.9,9619,2.5,0.6,0.91,Education
U05279,0.111111111,1.111111111,2.111111111,Xiaomi,0,7.7,43.5,244.8,46,5.4,1726,7,3.9,0.932631579,Social Media
U05280,0.688888889,1.688888889,2.688888889,Realme,0,10,48.6,229.5,78,5.6,3977,7.5,2.6,0.373157895,Gaming
U05281,0.733333333,1.733333333,2.733333333,Samsung,1,11.2,30.8,212.2,115,4.4,3070,1,1.1,0.096842105,Education
U05282,0.466666667,1.466666667,2.466666667,Nokia,1,6.9,6.4,111.3,31,3.7,6872,4.7,1,0.668947368,Work
U05283,0.666666667,1.666666667,2.666666667,Vivo,1,10.7,28.9,139.9,127,5.8,1054,1.5,4.3,0.699473684,Social Media
U05284,0.577777778,1.577777778,2.577777778,Samsung,0,10,16.6,40.2,159,3.9,5687,7.8,1.4,0.291052632,Social Media
U05285,0.777777778,1.777777778,2.777777778,Google Pixel,0,5.8,40.7,64.7,123,4.3,6461,4.5,1.5,0.971578947,Social Media
U05286,0.688888889,1.688888889,2.688888889,Apple,0,2.4,30.8,147.3,83,2.3,5605,7.3,0.8,0.402631579,Gaming
U05287,0.155555556,1.155555556,2.155555556,Nokia,0,6.5,30.8,39.9,175,3.5,2228,2.2,4,0.045263158,Entertainment
U05288,0.066666667,1.066666667,2.066666667,Samsung,0,1.1,37.7,208.2,52,2.6,6579,1.5,4.9,0.443157895,Education
U05289,0.822222222,1.822222222,2.822222222,Google Pixel,0,11,31.9,142.6,138,4.3,7594,1.7,3.9,0.154210526,Work
U05290,0.511111111,1.511111111,2.511111111,Xiaomi,1,11,32.7,237.5,38,1.3,7240,2.9,3.1,0.356315789,Education
U05291,0.911111111,1.911111111,2.911111111,Oppo,1,10.5,43.2,86,154,2.7,1324,7.7,1,0.009473684,Work
U05292,0.155555556,1.155555556,2.155555556,Realme,0,6,27.6,207.1,194,1.5,2240,3.7,2,0.460526316,Work
U05293,0.044444444,1.044444444,2.044444444,Samsung,1,9,38.9,158.3,179,1.1,4241,7.1,1.9,0.272105263,Gaming
U05294,0.311111111,1.311111111,2.311111111,Xiaomi,0,11.3,11.7,184.8,126,3.9,9610,0.5,1.4,0.227894737,Gaming
U05295,0.711111111,1.711111111,2.711111111,Realme,0,9.7,9.9,90.2,71,2.5,9310,4.8,4,0.120526316,Social Media
U05296,0.644444444,1.644444444,2.644444444,OnePlus,1,6,47.9,260.9,10,2.4,3802,1.4,2.9,0.539473684,Work
U05297,0.622222222,1.622222222,2.622222222,Samsung,1,1.6,18.5,135,148,2.8,2883,6.6,1.8,0.890526316,Education
U05298,0.111111111,1.111111111,2.111111111,Samsung,1,5.2,14.5,75.5,134,3.4,6256,3.2,4.1,0.691052632,Social Media
U05299,0.955555556,1.955555556,2.955555556,Vivo,1,10.3,3.8,42.1,183,3.6,2864,3.9,4.2,0.944210526,Entertainment
U05300,0.155555556,1.155555556,2.155555556,Apple,0,4.5,13.8,285.2,172,4.9,5048,8,0.5,0.174210526,Work
U05301,0.777777778,1.777777778,2.777777778,Apple,0,2,31.5,294.1,197,2.2,5390,3,3.3,0.192105263,Education
U05302,0.711111111,1.711111111,2.711111111,Motorola,0,3.3,18.9,27.4,93,5.6,5498,4.8,2.5,0.522631579,Entertainment
U05303,0.777777778,1.777777778,2.777777778,OnePlus,0,1.5,13.5,198,93,2.1,1252,0.6,0.3,0.920526316,Gaming
U05304,0.022222222,1.022222222,2.022222222,Google Pixel,1,6.3,31.3,210.2,166,3.4,9195,7.5,2.5,0.745263158,Gaming
U05305,0.022222222,1.022222222,2.022222222,Oppo,1,8.2,35.7,47.5,84,1.3,2841,4.4,1.6,0.567368421,Work
U05306,0.133333333,1.133333333,2.133333333,Nokia,0,9.1,32.9,210.8,143,4.5,7829,3.2,4.8,0.112105263,Entertainment
U05307,0.711111111,1.711111111,2.711111111,Oppo,1,8.8,7.8,6.6,81,2.2,7931,4.2,3,0.266842105,Entertainment
U05308,0.644444444,1.644444444,2.644444444,Samsung,0,4.6,20.1,143.3,134,5.8,5964,6,3.5,0.197368421,Social Media
U05309,0.022222222,1.022222222,2.022222222,Apple,1,10.6,25,32.8,16,0.6,5142,0.6,3.6,0.426315789,Education
U05310,0.066666667,1.066666667,2.066666667,Samsung,0,8.6,6.4,9.9,112,2,7661,2.2,5,0.191578947,Entertainment
U05311,0.311111111,1.311111111,2.311111111,Google Pixel,1,7.2,33.7,80.8,109,5.1,1961,2.8,2.8,0.876315789,Social Media
U05312,0.533333333,1.533333333,2.533333333,Nokia,1,9.4,43.1,215,110,0.7,9045,1.9,4.5,0.731052632,Education
U05313,1,2,3,Google Pixel,1,10.3,34.6,74.7,98,0.6,465,0.8,2.7,0.223157895,Gaming
U05314,0.955555556,1.955555556,2.955555556,Xiaomi,0,2.4,13.2,66.8,194,4.1,4106,1.7,0.8,0.087894737,Social Media
U05315,0.2,1.2,2.2,Nokia,0,4.1,6.2,199.3,26,4.4,2622,4.4,1.5,0.296315789,Education
U05316,0.466666667,1.466666667,2.466666667,Oppo,1,1.7,13.1,72.8,38,4.1,123,5.1,4.8,0.991052632,Work
U05317,0.8,1.8,2.8,Nokia,1,6.1,13.3,136.1,162,0.5,2163,1.2,1.2,0.101052632,Entertainment
U05318,0.511111111,1.511111111,2.511111111,Apple,1,10.5,19.2,11.5,88,2.2,8718,4.7,3.8,0.551578947,Work
U05319,0,1,2,Nokia,1,6.5,11.4,254.9,146,5.9,1484,4.4,4.9,0.594736842,Entertainment
U05320,0.444444444,1.444444444,2.444444444,Vivo,0,6,26.7,198.5,62,5.2,1983,6.8,3.4,0.322105263,Social Media
U05321,0.466666667,1.466666667,2.466666667,OnePlus,0,10,4,69.2,25,1.3,4246,3.7,2.5,0.198421053,Social Media
U05322,0.088888889,1.088888889,2.088888889,Realme,1,8.3,26.1,33.1,155,1,9191,4.5,4.6,0.381052632,Gaming
U05323,0.6,1.6,2.6,Xiaomi,1,1.8,27.4,230.5,78,2.1,1918,6,1,0.762105263,Social Media
U05324,0.888888889,1.888888889,2.888888889,Nokia,0,5.7,28.9,205.4,152,2.2,182,4.1,0.9,0.928947368,Gaming
U05325,0.044444444,1.044444444,2.044444444,Samsung,0,9.9,33.6,71.6,144,5.6,1576,6.1,3.8,0.055789474,Social Media
U05326,0.288888889,1.288888889,2.288888889,OnePlus,1,8.8,37.7,282.7,25,4.3,8411,4.7,3.8,0.735263158,Gaming
U05327,0.711111111,1.711111111,2.711111111,Nokia,0,2.7,41.8,111.8,71,6,2355,2,2.7,0.792631579,Gaming
U05328,0.466666667,1.466666667,2.466666667,Apple,1,1.2,28.1,6.3,97,4.9,4711,6.5,3.6,0.249473684,Education
U05329,0.422222222,1.422222222,2.422222222,Vivo,0,6.3,16.2,16.8,53,1.7,4756,4.1,0.9,0.697368421,Education
U05330,0.333333333,1.333333333,2.333333333,Nokia,0,4.8,21,40.6,188,5.1,8244,6.1,4.9,0.413684211,Gaming
U05331,0.8,1.8,2.8,Nokia,0,9.2,26.7,163.9,32,0.9,4404,3.1,2.9,0.226842105,Social Media
U05332,1,2,3,Oppo,1,5.5,45.2,267.7,81,2.2,5864,5.9,4.6,0.72,Work
U05333,0.133333333,1.133333333,2.133333333,Oppo,1,6,16.8,179.3,105,4.9,206,2.6,3.1,0.306315789,Social Media
U05334,0.866666667,1.866666667,2.866666667,Nokia,1,11.2,40.4,15.5,51,5,2352,4.4,2.7,0.153157895,Social Media
U05335,0.177777778,1.177777778,2.177777778,Nokia,1,4.5,22.6,101.8,149,1.2,2227,5.3,0.6,0.008947368,Entertainment
U05336,0.577777778,1.577777778,2.577777778,Realme,1,11.6,24.8,12.5,120,1,3972,3.8,2.2,0.735789474,Gaming
U05337,0.866666667,1.866666667,2.866666667,Apple,1,6.4,42.3,80.1,157,1.2,2532,1.8,2.1,0.582105263,Education
U05338,0.111111111,1.111111111,2.111111111,OnePlus,1,4.3,42.5,247.7,197,5.9,3626,1.6,3.7,0.172631579,Social Media
U05339,0.866666667,1.866666667,2.866666667,Xiaomi,1,5.1,18.9,249.6,171,2.5,6474,6.2,2.2,0.440526316,Work
U05340,0.844444444,1.844444444,2.844444444,OnePlus,0,8.6,22.5,78,23,4.1,9386,2.7,2.9,0.747894737,Social Media
U05341,0.4,1.4,2.4,Samsung,0,3.6,42.1,214.1,174,3.6,2782,4.8,3.1,0.986842105,Work
U05342,0.244444444,1.244444444,2.244444444,Xiaomi,0,3.9,24,290.3,55,2.2,8942,0.7,0.7,0.56,Social Media
U05343,0.6,1.6,2.6,Motorola,0,1.9,16.1,176.1,59,3,3219,3.2,1.7,0.326842105,Gaming
U05344,0.644444444,1.644444444,2.644444444,Realme,0,2.3,27.7,184.3,123,2.9,1109,5.6,4,0.307894737,Work
U05345,0.577777778,1.577777778,2.577777778,Nokia,1,10.3,28.2,297.1,178,2.5,2437,7.6,4.7,0.543157895,Gaming
